"Cache ID",GC-code,"Cache name",Type,Size,Difficulty,Terrain,Latitude,Longitude,"Corrected latitude","Corrected longitude","Elevation (m)",Hidden,"Last publish date",Country,Region,County,Archived,Locked,Disabled,Premium,"Last find date","Last archive date",Finds,"Latest logs",FP,FP%,FPW,"Placed by","Added by","Added at","Source page","Source link",Owner,Found,"Usernote 1","Usernote 2","Usernote 3","Usernote 4","Usernote 5"
33026,GC8102,"Sleeping Knight","Traditional Cache",Regular,3.0,3.5,"N 49° 12.578","E 020° 56.018",,,676,2002-08-17,2002-08-17,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2023-08-28,,342,127,44,27.329200,21.033803,"Hudec & Tina",tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,Hudec,1,,,,,
41096,GCA088,"Squirrel´s Treasure",Multi-cache,Small,2.0,1.5,"N 48° 10.673","E 016° 18.568",,,237,2002-10-26,2002-10-26,Austria,Wien,Wien,0,0,0,0,2024-03-19,,2564,127,128,8.279400,7.006977,at5ric,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,at5ric,1,,,,,
41679,GCA2CF,"Spooky Pot",Multi-cache,Small,2.0,1.5,"N 48° 11.045","E 016° 24.169",,,176,2002-10-31,2002-10-31,Austria,Wien,Wien,0,0,0,0,2024-03-10,,1089,127,144,19.834700,17.096139,"Heinz & Mooni",tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,bagsj,1,,,,,
92417,GCGWZ4,"Hradna vyhliadka (View from castle)","Traditional Cache",Small,1.5,1.5,"N 48° 08.468","E 017° 06.126",,,174,2003-09-14,2003-09-14,Slovakia,"Bratislavský kraj","Bratislava I",0,0,0,0,2024-03-19,,9093,127,500,11.584800,10.663953,"Igi - moved by Aktakgreen, rebuilt by Dejan",tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,Igi,1,,,,,
100303,GCH55G,"Lainzer Tiergarten I","Traditional Cache",Small,1.5,2.0,"N 48° 10.319","E 016° 14.625",,,309,2003-10-30,2003-10-30,Austria,Wien,Wien,0,0,0,0,2024-03-10,,1959,127,8,0.875300,0.444164,PlanetEarth,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,PlanetEarth,1,,,,,
159518,GCK4RN,"Helencina studanka","Traditional Cache",Small,1.5,2.0,"N 49° 13.153","E 016° 27.437",,,443,2004-07-31,2004-07-31,Czechia,"Jihomoravský kraj",Brno-město,0,0,0,0,2024-03-16,,4043,127,90,5.936700,4.854781,"Jedla, adopted by niximor",tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,niximor,1,,,,,
163685,GCK943,"Cerna Hora","Traditional Cache",Small,2.0,2.0,"N 50° 39.295","E 015° 45.018",,,1240,2004-08-14,2004-08-14,Czechia,"Královéhradecký kraj",Trutnov,0,0,0,0,2024-03-14,,5459,63,27,1.643300,1.131824,Milancer,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,Milancer,1,,,,,
166263,GCKBT8,"Predjama Castle","Traditional Cache",Small,1.5,1.5,"N 45° 48.837","E 014° 07.716",,,504,2004-08-20,2004-08-20,Slovenia,Primorsko-notranjska,Postojna,0,0,0,0,2024-03-19,,3358,127,131,6.975500,5.909054,"NiSEM (adopted from Giosa Team)",tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,NiSEM,1,,,,,
173986,GCKKVC,"Rankovske skaly","Traditional Cache",Small,2.0,3.0,"N 48° 49.522","E 021° 29.655",,,777,2004-09-18,2004-09-18,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-12-30,,187,121,19,27.142900,18.119461,dusan99,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,dusan99,1,,,,,
178379,GCKRD3,Betliar,"Traditional Cache",Small,1.5,1.5,"N 48° 42.730","E 020° 30.695",,,393,2004-10-09,2004-10-09,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2024-02-25,,1357,127,11,2.676400,1.500890,kukinko,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,kukinko,1,,,,,
178382,GCKRD6,"Mokre nohy (Wet Legs)","Unknown Cache",Other,3.0,3.0,"N 49° 10.065","E 020° 16.704","N 49° 10.219","E 020° 17.566",862,2001-07-06,2006-06-10,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2024-03-21,,1120,127,183,27.111100,23.894057,qwerty-sk,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,qwerty-sk,1,,,,,
200454,GCMGC6,"An ambiguous report about the end of the world","Traditional Cache",Regular,1.5,2.0,"N 48° 58.277","E 019° 34.634",,,1133,2005-01-14,2005-01-14,Slovakia,"Žilinský kraj","Liptovský Mikuláš",0,0,0,0,2024-03-21,,3626,127,51,4.533300,3.464642,"Glip adopted by SureThing II.",tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,SureThing_II,1,,,,,
225126,GCNB22,"Tornauara (Turniansky hrad)",Multi-cache,Regular,3.0,3.0,"N 48° 36.411","E 020° 52.315",,,204,2005-04-02,2005-04-02,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-02-25,,369,127,15,8.287300,5.086314,utsm,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,utsm,1,,,,,
226213,GCNC64,"Döblinger Steg","Traditional Cache",Micro,1.5,1.0,"N 48° 14.392","E 016° 21.806",,,159,2005-04-06,2005-04-06,Austria,Wien,Wien,0,0,0,1,2024-03-19,,1290,127,46,5.367600,4.048044,Termite2712,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,Termite2712,1,,,,,
227383,GCNDCW,"Cerveny breh / Red Bank","Unknown Cache",Regular,1.0,2.0,"N 48° 44.168","E 021° 14.389",,,225,2005-04-09,2005-04-09,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-03-17,,262,127,7,7.368400,3.614851,bikerkiri,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,bikerkiri,1,,,,,
228472,GCNEH0,"Risova studanka","Traditional Cache",Small,1.0,1.5,"N 49° 14.017","E 016° 28.048",,,399,2005-04-10,2005-04-10,Czechia,"Jihomoravský kraj",Brno-město,0,0,0,0,2024-03-17,,3927,127,19,1.298700,0.832973,"Jedla, adopted by niximor",tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,niximor,1,,,,,
240178,GCNVPK,"Spa Bojnice","Traditional Cache",Regular,2.5,2.5,"N 48° 46.443","E 018° 34.387",,,299,2005-05-08,2005-05-08,Slovakia,"Trenčiansky kraj",Prievidza,0,0,0,0,2024-02-29,,1449,127,13,2.995400,1.758715,Rikitan,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,Rikitan,1,,,,,
274019,GCPZY8,Ghymes,"Traditional Cache",Small,2.0,2.5,"N 48° 24.680","E 018° 13.252",,,464,2005-05-01,2005-08-03,Slovakia,"Nitriansky kraj",Nitra,0,0,0,0,2024-02-13,,841,127,13,3.532600,2.075881,G&C_sk,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,G&C_sk,1,,,,,
276407,GCQ2D9,"Čiernohronská železnica 🚃🚃🚃","Unknown Cache",Regular,2.5,3.0,"N 48° 44.000","E 019° 38.000","N 48° 43.597","E 019° 38.181",701,2005-08-07,2005-08-09,Slovakia,"Banskobystrický kraj",Brezno,0,0,0,0,2023-11-08,,245,127,20,20.833300,13.910724,Rikitan,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,Rikitan,1,,,,,
291817,GCQJEC,"Hradny poklad / Castle Treasure","Traditional Cache",Small,2.0,2.5,"N 49° 03.434","E 019° 01.054",,,621,2005-09-13,2005-09-16,Slovakia,"Žilinský kraj",Martin,0,0,0,0,2024-02-18,,640,95,15,7.732000,4.741356,"Anna + Lefe",tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,LefeTeam,1,,,,,
300881,GCQWWR,"Jasovsky vyhlad / Jasov view","Traditional Cache",Micro,2.0,3.5,"N 48° 40.694","E 020° 58.416",,,336,2005-10-09,2005-10-10,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-02-18,,344,127,13,9.352500,5.547186,bikerkiri,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,bikerkiri,1,,,,,
303220,GCQZA7,"Jahodovy vyhlad / Strawberry view","Traditional Cache",Small,2.0,2.0,"N 48° 45.936","E 021° 07.549",,,709,2005-10-15,2005-10-17,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-02-12,,459,127,0,0.000000,0.000000,bikerkiri,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,bikerkiri,1,,,,,
303725,GCQZVG,"Kosicky zlaty poklad / Golden Treasure of Kosice","Traditional Cache",Micro,3.0,1.5,"N 48° 43.644","E 021° 15.166",,,214,2005-10-16,2005-10-16,Slovakia,"Košický kraj","Košice I",1,0,0,0,2021-07-21,2021-11-02,1514,7,2,0.404000,0.110870,bikerkiri,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,bikerkiri,1,,,,,
307298,GCR3HR,"Hrad Slanec / Castle of Slanec","Traditional Cache",Small,3.0,2.0,"N 48° 38.251","E 021° 28.259",,,506,2005-10-25,2005-10-26,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-02-27,,615,79,8,3.980100,2.030318,bikerkiri,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,bikerkiri,1,,,,,
308962,GCR59E,"Brezovicky hrad/castle",Multi-cache,Small,2.0,1.5,"N 49° 08.793","E 020° 50.980",,,472,2005-10-30,2005-10-30,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2023-07-26,,77,127,0,0.000000,0.000000,servo2,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,servo2,1,,,,,
309073,GCR5D1,"Zamek Velke Losiny","Traditional Cache",Small,1.5,2.0,"N 50° 01.266","E 017° 01.933",,,383,2005-10-28,2005-10-31,Czechia,"Olomoucký kraj",Šumperk,0,0,0,0,2024-03-17,,5469,127,22,1.335000,0.883216,"Mates434 Team",tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,"Mates434 Team",1,,,,,
309784,GCR64Z,"HSZ-Obisovsky hrad/castle","Traditional Cache",Small,2.5,2.5,"N 48° 52.313","E 021° 13.616",,,368,2005-11-01,2005-11-01,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-03-15,,374,127,3,2.097900,0.715989,servo2,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,servo2,1,,,,,
320430,GCRH7C,"Only for clever #2 - Baba Jaga","Unknown Cache",Micro,4.5,1.0,"N 48° 43.000","E 021° 15.000","N 48° 43.325","E 021° 15.894",210,2005-12-02,2005-12-02,Slovakia,"Košický kraj","Košice I",0,0,1,0,2023-08-23,,397,63,7,3.589700,1.749534,dusan99,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,dusan99,1,,,,,
332322,GCRYK0,"Kozia Brána","Traditional Cache",Small,2.5,1.5,"N 48° 08.831","E 017° 05.889",,,181,2006-01-09,2006-01-09,Slovakia,"Bratislavský kraj","Bratislava I",0,0,0,1,2024-03-15,,2185,127,137,14.360600,12.278014,Rikitan,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,Rikitan,1,,,,,
332587,GCRYWH,"Eternal tree","Unknown Cache",Small,2.5,1.5,"N 48° 09.090","E 017° 06.060","N 48° 08.851","E 017° 06.028",219,2006-01-16,2006-01-16,Slovakia,"Bratislavský kraj","Bratislava I",0,0,0,0,2024-03-15,,995,127,28,5.726000,3.990980,Rikitan,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,Rikitan,1,,,,,
345362,GCTC5M,"Hájnikova Žena","Unknown Cache",Regular,3.0,2.0,"N 49° 32.460","E 019° 30.002",,,890,2004-03-08,2006-03-26,Slovakia,"Žilinský kraj",Námestovo,0,0,0,0,2023-09-28,,284,127,9,7.627100,4.064275,mcafrika,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,mcafrika,1,,,,,
379344,GCVGGV,"Husitská pevnôstka - The Husitas fortress","Traditional Cache",Regular,1.5,3.0,"N 48° 38.351","E 020° 43.530",,,579,2006-04-16,2006-04-19,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2023-09-29,,258,111,21,22.580600,15.270042,mcafrika,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,mcafrika,1,,,,,
396749,GCW3M9,"DiMARYP DESREVER","Unknown Cache",Micro,2.5,1.5,"N 48° 09.369","E 017° 06.963","N 48° 09.194","E 017° 06.828",156,2006-05-17,2006-05-19,Slovakia,"Bratislavský kraj","Bratislava I",0,0,0,0,2024-03-17,,972,127,7,1.535100,0.745533,zuzki,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,zuzki,1,,,,,
397695,GCW4KT,Zadiel,Multi-cache,Small,3.0,3.0,"N 48° 36.931","E 020° 49.974","N 48° 38.313","E 020° 48.797",252,2006-05-20,2006-05-22,Slovakia,"Košický kraj","Košice - okolie",0,0,1,0,2024-03-02,,450,119,13,6.467700,3.818309,bikerkiri,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,bikerkiri,1,,,,,
410866,GCWJAN,"Only for clever #5 - pernikova chalupka","Unknown Cache",Micro,3.5,1.5,"N 48° 40.000","E 021° 16.000","N 48° 40.602","E 021° 16.046",203,2006-06-12,2006-06-13,Slovakia,"Košický kraj","Košice IV",0,0,0,0,2024-02-14,,259,127,23,17.293200,11.808653,dusan99,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,dusan99,1,,,,,
425245,GCX29G,"Na Skalke","Traditional Cache",Small,2.0,3.0,"N 48° 52.126","E 021° 12.392",,,408,2006-07-09,2006-07-09,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-03-15,,189,103,15,19.736800,12.341879,polo76,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,polo76,1,,,,,
431369,GCX8N2,"Medvedi kamen",Multi-cache,Regular,2.5,3.5,"N 50° 15.406","E 017° 08.930","N 50° 15.364","E 017° 08.948",897,2006-07-21,2006-07-21,Czechia,"Olomoucký kraj",Jeseník,0,0,0,0,2024-03-06,,627,127,33,13.414600,9.713843,mráza,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,mráza,1,,,,,
458068,GCY5EA,"Near Airport Kosice","Traditional Cache",Small,1.5,1.5,"N 48° 39.605","E 021° 13.884",,,233,2006-09-05,2006-09-07,Slovakia,"Košický kraj","Košice II",1,0,0,0,2022-08-30,2023-03-01,396,29,0,0.000000,0.000000,bikerkiri,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,bikerkiri,1,,,,,
458944,GCY6BJ,"Tajch Klinger","Traditional Cache",Small,2.0,1.5,"N 48° 27.045","E 018° 53.038",,,698,2006-09-08,2006-09-08,Slovakia,"Banskobystrický kraj","Banská Štiavnica",0,0,0,0,2024-03-09,,1136,127,47,14.596300,11.157371,skapo,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,skapo,1,,,,,
459655,GCY73G,"#11,5 Cesta nosičů na Sněžku - Růžohorky","Traditional Cache",Micro,2.0,2.0,"N 50° 42.534","E 015° 45.124",,,1245,2006-09-08,2006-09-09,Czechia,"Královéhradecký kraj",Trutnov,0,0,0,0,2024-03-11,,6061,127,25,1.410800,0.957428,Loxar_CZ,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,Vojirovci,1,,,,,
461213,GCY8PR,Snezka,"Traditional Cache",Small,3.0,3.0,"N 50° 44.144","E 015° 44.396",,,1598,2006-09-05,2006-09-13,Czechia,"Královéhradecký kraj",Trutnov,0,0,0,1,2024-03-14,,12400,123,824,16.823200,15.801666,SleepBrno,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,SleepBrno,1,,,,,
463622,GCYB7F,"VELKY ROZSUTEC - 1610m","Traditional Cache",Micro,2.0,4.0,"N 49° 13.878","E 019° 05.919",,,1566,2006-09-13,2006-09-19,Slovakia,"Žilinský kraj",Žilina,0,0,0,0,2023-11-16,,2024,63,183,29.950900,26.453402,pevas,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,pevas,1,,,,,
477112,GCYT8M,"Sv. Anton","Traditional Cache",Micro,1.5,1.5,"N 48° 25.321","E 018° 56.753",,,480,2006-10-28,2006-10-28,Slovakia,"Banskobystrický kraj","Banská Štiavnica",0,0,0,0,2024-03-15,,988,127,8,2.702700,1.375716,zuzki,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,zuzki,1,,,,,
481449,GCYYRH,Ramzová,"Traditional Cache",Small,1.5,2.0,"N 50° 11.345","E 017° 03.994",,,801,2006-10-19,2006-10-19,Czechia,"Olomoucký kraj",Jeseník,0,0,0,0,2024-03-15,,2733,127,63,8.479100,6.683412,Fotr,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,Fotr,1,,,,,
481662,GCYZ0D,"Kostol sv. Frantiska z Assisi","Traditional Cache",Micro,2.5,1.5,"N 48° 09.557","E 017° 03.117",,,188,2006-10-25,2006-10-26,Slovakia,"Bratislavský kraj","Bratislava IV",0,0,0,0,2024-03-20,,1429,127,11,2.222200,1.245285,"filip(co) -  (adopted from Soilworker)",tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,filip(co),1,,,,,
492780,GCZAJ2,"Dobsinsky kopec","Traditional Cache",Small,1.5,1.5,"N 48° 50.839","E 020° 22.654",,,847,2006-11-11,2006-11-11,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2024-03-21,,1309,125,24,5.063300,3.425802,polo76,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,polo76,1,,,,,
501675,GCZKV0,"STLP MIERU",Multi-cache,Micro,1.5,1.5,"N 48° 42.439","E 021° 15.417","N 48° 42.509","E 021° 15.359",205,2006-11-30,2006-12-07,Slovakia,"Košický kraj","Košice IV",0,0,0,0,2024-02-24,,462,127,3,1.595700,0.544146,foxymaxi,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,foxymaxi,1,,,,,
503555,GCZNRM,Brigittakirche,"Traditional Cache",Micro,1.0,2.0,"N 48° 13.950","E 016° 22.263",,,163,2006-12-04,2006-12-04,Austria,Wien,Wien,0,0,0,1,2024-03-18,,1605,127,25,2.285200,1.552576,Termite2712,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,Termite2712,1,,,,,
518903,GC106QQ,"Raca´s Cash","Traditional Cache",Small,2.0,2.5,"N 49° 24.785","E 018° 58.142",,,1232,2006-12-13,2007-01-08,Slovakia,"Žilinský kraj",Čadca,1,0,0,0,2022-08-29,2021-09-28,749,127,13,5.829600,3.438116,jadam,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,jadam,1,,,,,
524225,GC10C9D,Bukovec,"Traditional Cache",Small,1.0,1.5,"N 48° 41.883","E 021° 09.350",,,385,2007-01-14,2007-01-14,Slovakia,"Košický kraj","Košice - okolie",1,0,0,0,2020-11-01,2021-06-26,459,127,0,0.000000,0.000000,kamildu,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,kamildu,1,,,,,
527743,GC10FYX,HREŠNÁ,"Traditional Cache",Regular,1.5,2.0,"N 48° 46.878","E 021° 11.235",,,607,2007-01-21,2007-01-21,Slovakia,"Košický kraj","Košice I",1,0,0,0,2022-09-03,2022-09-13,576,127,2,1.449300,0.398339,"robo a spol",tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,"robo a spol",1,,,,,
531564,GC10KY5,"Kojsovka alive",Multi-cache,Small,1.5,2.0,"N 48° 45.805","E 020° 59.381","N 48° 45.443","E 020° 59.484",724,2007-01-28,2007-01-28,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-02-18,,101,127,0,0.000000,0.000000,bikerkiri,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,bikerkiri,1,,,,,
536633,GC10T6N,"I tak še dá",Multi-cache,Micro,3.0,1.5,"N 48° 41.870","E 021° 13.183","N 48° 41.477","E 021° 13.326",242,2007-02-06,2007-02-06,Slovakia,"Košický kraj","Košice II",0,0,0,0,2024-03-09,,202,127,15,13.636400,8.441082,dusan99,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,dusan99,1,,,,,
539268,GC10WYN,"Bukovec II.","Traditional Cache",Micro,1.5,1.5,"N 48° 43.067","E 021° 07.842",,,368,2007-02-11,2007-02-11,Slovakia,"Košický kraj","Košice - okolie",1,0,0,0,2022-03-09,2023-04-29,398,15,5,4.201700,1.807821,bikerkiri,tsk88,"2024-03-22 14:23:02",mapcompare,https://project-gc.com/Tools/MapCompare?profile_name=tsk88&onefound=on&bothfound=on&ownfound=on&showdisabled=on&showarchived=on&submit=Filter,bikerkiri,1,,,,,
