"Cache ID",GC-code,"Cache name",Type,Size,Difficulty,Terrain,Latitude,Longitude,"Corrected latitude","Corrected longitude","Elevation (m)",Hidden,"Last publish date",Country,Region,County,Archived,Locked,Disabled,Premium,"Last find date","Last archive date",Finds,"Latest logs",FP,FP%,FPW,"Placed by","Added by","Added at","Source page","Source link",Owner,Found,"Usernote 1","Usernote 2","Usernote 3","Usernote 4","Usernote 5"
8927,GC22DF,HRADISKO,"Traditional Cache",Regular,2.0,1.5,"N 49° 06.428","E 020° 14.838",,,764,2001-09-01,2001-09-01,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2024-03-15,,582,127,42,15.671600,11.808042,"MILAN VDOVJAK A JOZEF MIKO",tsk88,"2024-03-22 13:45:06",,,Igi,,,,,,
33026,GC8102,"Sleeping Knight","Traditional Cache",Regular,3.0,3.5,"N 49° 12.578","E 020° 56.018",,,676,2002-08-17,2002-08-17,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2023-08-28,,342,127,44,27.329200,21.033803,"Hudec & Tina",tsk88,"2024-03-22 13:45:06",,,Hudec,1,,,,,
77728,GCGCN9,Niva,"Traditional Cache",Large,2.5,1.5,"N 49° 04.092","E 020° 21.238",,,685,2002-06-28,2002-06-28,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2023-10-20,,272,127,5,3.968300,1.706686,"RadioTEL Team",tsk88,"2024-03-22 13:45:06",,,radiotel,,,,,,
77733,GCGCNE,Sunset,"Traditional Cache",Large,2.0,3.5,"N 49° 00.560","E 020° 18.958",,,872,2002-09-14,2002-09-14,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2023-10-07,,156,127,3,4.761900,1.632587,"RadioTEL Team",tsk88,"2024-03-22 13:45:06",,,radiotel,,,,,,
95557,GCH07D,"Castle of Szepes (GCSZEP)","Traditional Cache",Small,2.0,2.0,"N 48° 59.881","E 020° 46.021",,,560,2003-10-03,2003-10-03,Slovakia,"Košický kraj","Spišská Nová Ves",0,0,0,0,2024-03-13,,2796,127,98,9.859200,8.157529,"klo, adopted by Strombus",tsk88,"2024-03-22 13:43:58",,,Strombus,,,,,,
99113,GCH3Y4,"HSZ-Kapusiansky hrad/castle ","Traditional Cache",Small,2.0,2.5,"N 49° 03.300","E 021° 19.230",,,492,2003-08-26,2003-08-26,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2024-02-28,,645,127,17,7.083300,4.469156,servo2,tsk88,"2024-03-22 13:45:06",,,servo2,,,,,,
102081,GCH70W,"GCSILI-Silica (Szilice) Ice cave","Traditional Cache",Regular,2.0,3.0,"N 48° 33.024","E 020° 30.279",,,500,2003-11-10,2003-11-10,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2024-02-27,,680,127,14,5.263200,3.160680,"klo, adopted by Strombus",tsk88,"2024-03-22 13:43:58",,,Strombus,,,,,,
102240,GCH760,"Oltar Kamen ","Traditional Cache",Regular,1.5,2.0,"N 49° 09.774","E 021° 08.748",,,1048,2003-11-09,2003-11-09,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2023-10-28,,336,127,6,4.444400,2.052583,Igi,tsk88,"2024-03-22 13:45:06",,,Igi,,,,,,
136587,GCJBXZ,Drevenik,"Traditional Cache",Regular,3.0,3.0,"N 48° 59.197","E 020° 46.549",,,587,2004-05-01,2004-05-01,Slovakia,"Košický kraj","Spišská Nová Ves",0,0,0,0,2024-01-06,,754,62,63,21.575300,17.242540,"Igi and family",tsk88,"2024-03-22 13:43:58",,,Igi,,,,,,
151922,GCJWWM,Kave,Multi-cache,Regular,2.0,2.0,"N 48° 45.720","E 021° 14.200",,,447,2004-07-04,2004-07-04,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-01-05,,476,127,5,3.067500,1.317200,Glip,tsk88,"2024-03-22 13:43:42",,,climberko,,,,,,
154781,GCJZVW,Smreciny,"Traditional Cache",Regular,2.5,3.5,"N 48° 57.391","E 020° 03.338",,,1328,2004-06-13,2004-06-13,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2022-08-18,,110,127,6,15.384600,7.247374,"RadioTEL Team & Durec",tsk88,"2024-03-22 13:45:06",,,radiotel,,,,,,
164257,GCK9PH,Trepec,"Traditional Cache",Regular,2.0,2.0,"N 49° 02.561","E 021° 41.677",,,171,2004-08-15,2004-08-15,Slovakia,"Prešovský kraj","Vranov nad Topľou",0,0,0,0,2023-09-02,,203,127,4,8.510600,3.359358,"cicva-od2018, Igi-2004-2018",tsk88,"2024-03-22 13:45:06",,,cicva,,,,,,
168681,GCKEA8,"GEOHRA 2004_EAST","Traditional Cache",Large,2.0,3.0,"N 49° 04.167","E 022° 32.431",,,838,2004-09-01,2004-09-01,Slovakia,"Prešovský kraj",Snina,0,0,0,0,2023-09-12,,530,127,20,9.434000,6.190107,"XB3 adopted by Garmin",tsk88,"2024-03-22 13:45:06",,,XB3,,,,,,
171726,GCKHFF,Stratena,Multi-cache,Regular,2.5,3.0,"N 48° 52.275","E 020° 20.419",,,800,2004-09-12,2004-09-12,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2024-03-16,,196,127,7,6.796100,3.330732,"RadioTEL Team",tsk88,"2024-03-22 13:43:58",,,radiotel,,,,,,
172923,GCKJQ3,"THE BAT","Traditional Cache",Small,3.5,3.0,"N 48° 54.513","E 021° 27.275",,,737,2004-09-17,2004-09-17,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2024-03-20,,200,125,37,48.684200,37.783539,"Johny;), adopt from Hudec and HARY team",tsk88,"2024-03-22 13:45:06",,,Johny;),,,,,,
173457,GCKK9A,"Dedina duchov (Village Of Ghosts)",Multi-cache,Regular,2.0,2.0,"N 49° 03.786","E 020° 46.218",,,780,2004-09-19,2004-09-19,Slovakia,"Prešovský kraj",Levoča,0,0,0,0,2023-01-01,,69,127,10,40.000000,23.403058,"RadioTEL Team",tsk88,"2024-03-22 13:45:06",,,radiotel,,,,,,
173986,GCKKVC,"Rankovske skaly","Traditional Cache",Small,2.0,3.0,"N 48° 49.522","E 021° 29.655",,,777,2004-09-18,2004-09-18,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-12-30,,187,121,19,27.142900,18.119461,dusan99,tsk88,"2024-03-22 13:43:42",,,dusan99,1,,,,,
178379,GCKRD3,Betliar,"Traditional Cache",Small,1.5,1.5,"N 48° 42.730","E 020° 30.695",,,393,2004-10-09,2004-10-09,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2024-02-25,,1357,127,11,2.676400,1.500890,kukinko,tsk88,"2024-03-22 13:43:58",,,kukinko,1,,,,,
178382,GCKRD6,"Mokre nohy (Wet Legs)","Unknown Cache",Other,3.0,3.0,"N 49° 10.065","E 020° 16.704","N 49° 10.219","E 020° 17.566",862,2001-07-06,2006-06-10,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2024-03-21,,1120,127,183,27.111100,23.894057,qwerty-sk,tsk88,"2024-03-22 13:45:06",,,qwerty-sk,1,,,,,
183491,GCKYQ0,Gejzir,Multi-cache,Regular,3.0,1.5,"N 48° 48.060","E 021° 28.641",,,375,2004-10-30,2004-10-30,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-01-17,,234,127,20,19.802000,13.200401,dusan99,tsk88,"2024-03-22 13:43:42",,,dusan99,,,,,,
225126,GCNB22,"Tornauara (Turniansky hrad)",Multi-cache,Regular,3.0,3.0,"N 48° 36.411","E 020° 52.315",,,204,2005-04-02,2005-04-02,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-02-25,,369,127,15,8.287300,5.086314,utsm,tsk88,"2024-03-22 13:43:42",,,utsm,1,,,,,
226696,GCNCNP,Satanta,"Traditional Cache",Small,2.5,4.0,"N 48° 53.630","E 021° 06.985",,,660,2005-04-02,2005-04-02,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-05-07,,101,127,4,9.090900,3.592161,Hudec,tsk88,"2024-03-22 13:43:42",,,Hudec,,,,,,
227383,GCNDCW,"Cerveny breh / Red Bank","Unknown Cache",Regular,1.0,2.0,"N 48° 44.168","E 021° 14.389",,,225,2005-04-09,2005-04-09,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-03-17,,262,127,7,7.368400,3.614851,bikerkiri,tsk88,"2024-03-22 13:43:42",,,bikerkiri,1,,,,,
228446,GCNEG5,Crocus,"Traditional Cache",Regular,3.0,3.0,"N 49° 07.173","E 020° 46.645",,,920,2005-04-09,2005-04-09,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2021-08-21,,32,127,2,14.285700,4.009307,Hudec,tsk88,"2024-03-22 13:45:06",,,Hudec,,,,,,
237247,GCNQN2,"Zlaty potok","Traditional Cache",Regular,2.0,2.0,"N 48° 49.083","E 021° 06.262",,,504,2005-05-01,2005-05-01,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-02-17,,92,127,0,0.000000,0.000000,tomco_sk,tsk88,"2024-03-22 13:43:42",,,tomco_sk,,,,,,
237272,GCNQNW,Falcon,"Traditional Cache",Regular,3.0,3.5,"N 48° 49.617","E 021° 10.018",,,648,2005-05-01,2005-05-01,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-07-24,,158,127,12,21.428600,12.705780,Hudec,tsk88,"2024-03-22 13:43:42",,,Hudec,,,,,,
244696,GCP0DB,"Spa Bardejov",Multi-cache,Small,2.0,1.0,"N 49° 19.638","E 021° 16.454",,,318,2005-05-21,2005-05-21,Slovakia,"Prešovský kraj",Bardejov,0,0,1,0,2024-01-13,,477,127,7,3.125000,1.521817,bikerkiri,tsk88,"2024-03-22 13:45:06",,,bikerkiri,,,,,,
257864,GCPE44,Simone,Multi-cache,Regular,1.5,3.0,"N 48° 56.374","E 021° 27.997",,,983,2005-06-24,2005-06-24,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2023-08-13,,266,127,26,21.487600,15.106666,dusan99,tsk88,"2024-03-22 13:45:06",,,dusan99,,,,,,
260182,GCPGGX,"HSZ-Hanigovsky hrad/castle","Traditional Cache",Small,2.0,3.0,"N 49° 11.409","E 021° 02.346",,,763,2005-06-29,2005-06-29,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2024-02-04,,104,127,4,8.695700,3.433531,servo2,tsk88,"2024-03-22 13:45:06",,,servo2,,,,,,
267753,GCPRD4,"Tatra hiking",Multi-cache,Regular,2.5,4.5,"N 49° 10.622","E 020° 10.057","N 49° 09.571","E 020° 13.467",1976,2004-08-28,2004-08-28,Slovakia,"Prešovský kraj",Poprad,0,0,1,0,2023-09-14,,291,127,45,25.568200,19.692865,VP.hu,tsk88,"2024-03-22 13:45:06",,,VP.hu,,,,,,
270013,GCPVR1,Sugov,"Traditional Cache",Small,2.0,2.0,"N 48° 40.518","E 020° 52.526",,,418,2005-07-24,2005-07-24,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-06-12,,175,127,1,1.515200,0.267957,bikerkiri,tsk88,"2024-03-22 13:43:42",,,bikerkiri,,,,,,
273001,GCPYWD,"Oltar Kamen II","Traditional Cache",Regular,2.5,1.5,"N 49° 09.817","E 021° 08.223",,,977,2005-07-31,2005-08-01,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2024-01-13,,299,127,4,3.100800,1.212284,servo2,tsk88,"2024-03-22 13:45:06",,,servo2,,,,,,
281253,GCQ7EK,Uloza-Kruzok,"Traditional Cache",Small,1.5,1.5,"N 49° 02.919","E 020° 39.527",,,975,2005-08-20,2005-08-20,Slovakia,"Prešovský kraj",Levoča,0,0,0,0,2023-07-29,,296,127,2,1.904800,0.523907,servo2,tsk88,"2024-03-22 13:45:06",,,servo2,,,,,,
285288,GCQBMR,Kolnik,"Traditional Cache",Small,1.0,3.0,"N 49° 15.930","E 020° 36.592",,,876,2005-08-29,2005-08-29,Slovakia,"Prešovský kraj","Stará Ľubovňa",0,0,0,0,2024-03-17,,100,127,1,7.142900,1.272189,"RadioTEL Team",tsk88,"2024-03-22 13:45:06",,,radiotel,,,,,,
290913,GCQHG7,"Bike It Or Not / Sparova","Traditional Cache",Small,1.5,2.5,"N 49° 10.697","E 020° 57.399",,,491,2005-09-12,2005-09-12,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2024-01-28,,138,127,0,0.000000,0.000000,Django1,tsk88,"2024-03-22 13:45:06",,,django1,,,,,,
291978,GCQJKJ,"Marianska hora - Levoca","Traditional Cache",Small,2.0,2.5,"N 49° 02.628","E 020° 35.767",,,769,2005-09-15,2005-09-16,Slovakia,"Prešovský kraj",Levoča,0,0,0,0,2024-02-18,,1021,127,20,5.698000,3.718496,"40zbojnikovPP adoptoval túto keš od: Igi",tsk88,"2024-03-22 13:45:06",,,KoroPPxRoman,,,,,,
292144,GCQJRY,"Nest of the Black Stork","Traditional Cache",Regular,3.0,3.0,"N 48° 53.330","E 020° 47.758",,,698,2005-09-16,2005-09-19,Slovakia,"Košický kraj","Spišská Nová Ves",0,0,0,0,2023-10-10,,35,127,3,21.428600,7.571248,robko,tsk88,"2024-03-22 13:43:58",,,"robo a spol",,,,,,
293879,GCQMJX,"Certov kamen / Devil`s stone","Traditional Cache",Small,2.0,1.5,"N 48° 58.129","E 021° 10.588",,,390,2005-09-20,2005-09-21,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2022-10-20,,228,127,7,9.333300,4.594794,servo2,tsk88,"2024-03-22 13:45:06",,,servo2,,,,,,
294502,GCQN80,"The MASK (Raslavova skala/rock)",Multi-cache,Small,2.0,2.0,"N 48° 55.952","E 021° 21.937",,,618,2005-09-22,2005-09-22,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2023-08-01,,106,126,4,8.888900,3.511055,servo2,tsk88,"2024-03-22 13:45:06",,,servo2,,,,,,
295443,GCQP7B,"Divoka voda - Wild water","Unknown Cache",Small,2.5,2.0,"N 48° 37.724","E 020° 51.401","N 48° 38.433","E 020° 50.905",278,2005-09-25,2005-09-26,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-06-22,,199,127,7,8.139500,3.998592,tomco_sk,tsk88,"2024-03-22 13:43:42",,,Algolka,,,,,,
298229,GCQT47,"Dzandzurova dzura",Multi-cache,Regular,2.0,2.5,"N 49° 06.200","E 021° 05.148",,,321,2005-10-02,2005-10-02,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2024-03-02,,187,127,6,6.000000,2.778575,servo2,tsk88,"2024-03-22 13:45:06",,,servo2,,,,,,
300225,GCQW6K,"Emperor of the darkness  ","Unknown Cache",Small,2.0,2.5,"N 48° 53.176","E 021° 02.877",,,348,2005-10-07,2005-10-09,Slovakia,"Košický kraj",Gelnica,0,0,0,0,2024-01-21,,148,119,7,8.536600,4.196599,bikerkiri,tsk88,"2024-03-22 13:43:58",,,bikerkiri,,,,,,
300881,GCQWWR,"Jasovsky vyhlad / Jasov view","Traditional Cache",Micro,2.0,3.5,"N 48° 40.694","E 020° 58.416",,,336,2005-10-09,2005-10-10,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-02-18,,344,127,13,9.352500,5.547186,bikerkiri,tsk88,"2024-03-22 13:43:42",,,bikerkiri,1,,,,,
303220,GCQZA7,"Jahodovy vyhlad / Strawberry view","Traditional Cache",Small,2.0,2.0,"N 48° 45.936","E 021° 07.549",,,709,2005-10-15,2005-10-17,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-02-12,,459,127,0,0.000000,0.000000,bikerkiri,tsk88,"2024-03-22 13:43:42",,,bikerkiri,1,,,,,
305427,GCR1KD,Regeta,"Traditional Cache",Micro,2.0,3.0,"N 48° 40.457","E 021° 28.600",,,353,2005-10-20,2005-10-21,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-02-17,,201,127,1,1.470600,0.260062,bikerkiri,tsk88,"2024-03-22 13:43:42",,,bikerkiri,,,,,,
305695,GCR1X2,"Only for clever #1 - Dargov","Unknown Cache",Small,4.5,1.0,"N 48° 44.000","E 021° 32.000","N 48° 44.332","E 021° 32.058",557,2005-10-21,2005-10-24,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-03-18,,297,127,15,8.982000,5.518734,dusan99,tsk88,"2024-03-22 13:43:42",,,dusan99,,,,,,
306395,GCR2KM,Brezova,"Traditional Cache",Regular,2.0,2.5,"N 49° 03.502","E 020° 31.821",,,932,2005-10-22,2005-10-24,Slovakia,"Prešovský kraj",Kežmarok,0,0,0,0,2023-10-14,,89,127,1,4.166700,0.739327,Viking.SK,tsk88,"2024-03-22 13:45:06",,,Viking.SK,,,,,,
306981,GCR37H,"Cermelske udolie / Cermel valey","Unknown Cache",Small,1.5,2.0,"N 48° 45.006","E 021° 12.321","N 48° 45.006","E 021° 12.321",321,2005-10-24,2005-10-24,Slovakia,"Košický kraj","Košice I",0,0,0,0,2023-09-09,,266,127,2,1.980200,0.544721,bikerkiri,tsk88,"2024-03-22 13:43:42",,,bikerkiri,,,,,,
307298,GCR3HR,"Hrad Slanec / Castle of Slanec","Traditional Cache",Small,3.0,2.0,"N 48° 38.251","E 021° 28.259",,,506,2005-10-25,2005-10-26,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-02-27,,615,79,8,3.980100,2.030318,bikerkiri,tsk88,"2024-03-22 13:43:42",,,bikerkiri,1,,,,,
307309,GCR3J4,Izra,"Traditional Cache",Micro,2.0,2.0,"N 48° 34.245","E 021° 29.679",,,461,2005-10-25,2005-10-26,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-02-24,,430,127,3,2.400000,0.819511,bikerkiri,tsk88,"2024-03-22 13:43:42",,,bikerkiri,,,,,,
308908,GCR57P,"HSZ-Hamborek hrad/castle","Traditional Cache",Small,3.0,3.0,"N 49° 07.443","E 020° 49.866",,,842,2005-10-30,2005-10-30,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2023-06-04,,21,111,0,0.000000,0.000000,servo2,tsk88,"2024-03-22 13:45:06",,,servo2,,,,,,
308962,GCR59E,"Brezovicky hrad/castle",Multi-cache,Small,2.0,1.5,"N 49° 08.793","E 020° 50.980",,,472,2005-10-30,2005-10-30,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2023-07-26,,77,127,0,0.000000,0.000000,servo2,tsk88,"2024-03-22 13:45:06",,,servo2,1,,,,,
309784,GCR64Z,"HSZ-Obisovsky hrad/castle","Traditional Cache",Small,2.5,2.5,"N 48° 52.313","E 021° 13.616",,,368,2005-11-01,2005-11-01,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-03-15,,374,127,3,2.097900,0.715989,servo2,tsk88,"2024-03-22 13:43:42",,,servo2,1,,,,,
309789,GCR654,"HSZ-Kysacky hrad/castle","Traditional Cache",Small,3.0,3.0,"N 48° 51.553","E 021° 12.378",,,502,2005-11-01,2005-11-01,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-03-01,,233,126,2,2.439000,0.671423,servo2,tsk88,"2024-03-22 13:43:42",,,servo2,,,,,,
309797,GCR65C,"HSZ-Sokol hrad/castle","Traditional Cache",Small,2.0,3.5,"N 48° 49.636","E 021° 09.858",,,665,2005-11-01,2005-11-01,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-07-24,,158,127,0,0.000000,0.000000,servo2,tsk88,"2024-03-22 13:43:42",,,servo2,,,,,,
320430,GCRH7C,"Only for clever #2 - Baba Jaga","Unknown Cache",Micro,4.5,1.0,"N 48° 43.000","E 021° 15.000","N 48° 43.325","E 021° 15.894",210,2005-12-02,2005-12-02,Slovakia,"Košický kraj","Košice I",0,0,1,0,2023-08-23,,397,63,7,3.589700,1.749534,dusan99,tsk88,"2024-03-22 13:43:42",,,dusan99,1,,,,,
339142,GCT5P0,"Skiing Cache Drienica","Traditional Cache",Regular,2.0,2.0,"N 49° 08.308","E 021° 07.527",,,728,2006-01-22,2006-01-25,Slovakia,"Prešovský kraj",Sabinov,0,0,0,0,2024-01-20,,158,127,2,4.255300,1.174803,Igi,tsk88,"2024-03-22 13:45:06",,,Igi,,,,,,
355578,GCTPT6,"Skiing cache Regetovka","Traditional Cache",Regular,1.5,2.5,"N 49° 25.273","E 021° 15.591",,,689,2006-03-04,2006-03-04,Slovakia,"Prešovský kraj",Bardejov,0,0,0,0,2021-09-26,,60,127,0,0.000000,0.000000,Igi,tsk88,"2024-03-22 13:45:06",,,Igi,,,,,,
358755,GCTV3N,"DKS - Brezany","Traditional Cache",Micro,1.5,1.5,"N 48° 58.719","E 021° 06.786",,,385,2006-03-11,2006-03-11,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2023-09-15,,271,127,4,3.448300,1.348961,kamildu,tsk88,"2024-03-22 13:45:06",,,kamildu,,,,,,
358970,GCTVAK,3SK,Multi-cache,Small,2.0,1.5,"N 49° 24.052","E 020° 25.003",,,464,2006-03-11,2006-03-11,Slovakia,"Prešovský kraj",Kežmarok,0,0,0,0,2024-03-16,,786,127,9,2.922100,1.544768,servo2,tsk88,"2024-03-22 13:45:06",,,servo2,,,,,,
361581,GCTY1V,"DKS - Trocany",Multi-cache,Small,1.0,1.5,"N 49° 10.904","E 021° 19.253",,,349,2006-03-17,2006-03-17,Slovakia,"Prešovský kraj",Bardejov,0,0,0,0,2024-03-06,,228,127,5,4.065000,1.748610,kamildu,tsk88,"2024-03-22 13:45:06",,,kamildu,,,,,,
366059,GCV2P9,Bindt,Multi-cache,Small,2.0,1.5,"N 48° 52.200","E 020° 34.690",,,620,2006-03-25,2006-03-29,Slovakia,"Košický kraj","Spišská Nová Ves",0,0,0,0,2023-11-24,,135,127,2,3.448300,0.950773,servo2,tsk88,"2024-03-22 13:43:58",,,servo2,,,,,,
372379,GCV995,Banske,"Traditional Cache",Small,1.0,2.0,"N 48° 49.123","E 021° 31.725",,,681,2006-04-07,2006-04-07,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-07-29,,193,127,0,0.000000,0.000000,bikerkiri,tsk88,"2024-03-22 13:43:42",,,bikerkiri,,,,,,
372383,GCV999,"Pod hradom Cicva","Traditional Cache",Small,1.5,2.5,"N 48° 54.875","E 021° 44.370",,,176,2006-04-07,2006-04-07,Slovakia,"Prešovský kraj","Vranov nad Topľou",0,0,0,0,2024-01-05,,535,127,18,10.404600,6.683227,"cicva-od2018, bikerkiri-2006-2018",tsk88,"2024-03-22 13:45:06",,,cicva,,,,,,
372861,GCV9RP,Tajch,"Traditional Cache",Small,2.0,2.0,"N 49° 00.874","E 021° 25.354",,,442,2006-04-08,2006-04-09,Slovakia,"Prešovský kraj","Vranov nad Topľou",0,0,0,0,2022-08-20,,161,127,4,8.888900,3.511055,polo76,tsk88,"2024-03-22 13:45:06",,,polo76,,,,,,
377162,GCVE8E,"GREY HILL","Traditional Cache",Regular,3.0,4.0,"N 48° 50.896","E 021° 05.998",,,762,2006-04-15,2006-04-16,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-03-18,,430,127,26,18.181800,12.720513,"robo a spol",tsk88,"2024-03-22 13:43:42",,,"robo a spol",,,,,,
379344,GCVGGV,"Husitská pevnôstka - The Husitas fortress","Traditional Cache",Regular,1.5,3.0,"N 48° 38.351","E 020° 43.530",,,579,2006-04-16,2006-04-19,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2023-09-29,,258,111,21,22.580600,15.270042,mcafrika,tsk88,"2024-03-22 13:43:58",,,mcafrika,1,,,,,
380136,GCVHBC,"Folkmar view","Traditional Cache",Small,2.0,3.5,"N 48° 49.682","E 021° 00.738",,,898,2006-04-19,2006-04-21,Slovakia,"Košický kraj",Gelnica,0,0,0,0,2024-03-03,,331,127,18,18.556700,12.072807,polo76,tsk88,"2024-03-22 13:43:58",,,polo76,,,,,,
381209,GCVJF0,Tisicka,"Traditional Cache",Small,2.0,3.5,"N 48° 45.650","E 021° 02.706",,,1051,2006-04-19,2006-04-21,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2023-11-04,,171,127,2,3.076900,0.847882,polo76,tsk88,"2024-03-22 13:43:42",,,polo76,,,,,,
382493,GCVKTD,Durst,"Traditional Cache",Small,2.0,1.5,"N 49° 01.921","E 020° 37.343",,,649,2006-04-23,2006-04-24,Slovakia,"Prešovský kraj",Levoča,0,0,0,0,2023-11-15,,305,127,1,0.952400,0.168313,Viking.SK,tsk88,"2024-03-22 13:45:06",,,Viking.SK,,,,,,
384915,GCVPAH,"Lucia Bana / Lucia Mine","Traditional Cache",Small,1.5,2.5,"N 48° 43.043","E 020° 55.226",,,463,2006-04-27,2006-04-27,Slovakia,"Košický kraj","Košice - okolie",0,0,0,0,2024-03-15,,143,127,0,0.000000,0.000000,bikerkiri,tsk88,"2024-03-22 13:43:42",,,bikerkiri,,,,,,
384969,GCVPC9,Zabijana,"Traditional Cache",Regular,2.0,2.0,"N 48° 59.370","E 021° 10.444",,,408,2006-04-27,2006-04-27,Slovakia,"Prešovský kraj",Prešov,0,0,0,0,2024-02-03,,294,127,1,1.030900,0.182212,servo2,tsk88,"2024-03-22 13:45:06",,,servo2,,,,,,
389337,GCVVY6," Hrhovský vodopád","Traditional Cache",Small,1.5,1.0,"N 48° 36.438","E 020° 44.928",,,221,2006-05-04,2006-05-05,Slovakia,"Košický kraj",Rožňava,0,0,0,0,2024-03-17,,679,109,44,17.120600,13.007870,polo76,tsk88,"2024-03-22 13:43:58",,,polo76,,,,,,
390698,GCVXB3,"Sninský kamen","Traditional Cache",Small,2.0,3.5,"N 48° 55.812","E 022° 11.145",,,981,2006-05-06,2006-05-08,Slovakia,"Prešovský kraj",Humenné,0,0,0,0,2023-07-12,,528,21,33,19.879500,14.520087,polo76,tsk88,"2024-03-22 13:45:06",,,polo76,,,,,,
393018,GCVZQY,summit,"Traditional Cache",Large,2.0,2.5,"N 49° 00.477","E 020° 16.068",,,698,2006-05-01,2006-05-14,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2024-02-05,,122,127,3,7.692300,2.650691,robim,tsk88,"2024-03-22 13:45:06",,,robim,,,,,,
397695,GCW4KT,Zadiel,Multi-cache,Small,3.0,3.0,"N 48° 36.931","E 020° 49.974","N 48° 38.313","E 020° 48.797",252,2006-05-20,2006-05-22,Slovakia,"Košický kraj","Košice - okolie",0,0,1,0,2024-03-02,,450,119,13,6.467700,3.818309,bikerkiri,tsk88,"2024-03-22 13:43:42",,,bikerkiri,1,,,,,
398469,GCW5DR,STONE001,"Traditional Cache",Regular,1.5,3.5,"N 49° 00.855","E 020° 09.485",,,1209,2006-05-21,2006-05-25,Slovakia,"Prešovský kraj",Poprad,0,0,0,0,2023-05-07,,183,63,4,5.405400,2.121867,Jan__,tsk88,"2024-03-22 13:45:06",,,Jan__,,,,,,
404782,GCWC0D,"Only for clever #3 - Merlin","Unknown Cache",Micro,3.0,1.0,"N 48° 44.000","E 021° 15.000","N 48° 44.698","E 021° 15.236",220,2006-06-01,2006-06-01,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-01-05,,344,127,2,1.282100,0.352284,dusan99,tsk88,"2024-03-22 13:43:42",,,dusan99,,,,,,
406136,GCWDD3,"Only for clever #4 - Merlinove dedicstvo","Unknown Cache",Micro,4.5,1.0,"N 48° 44.000","E 021° 14.800","N 48° 44.610","E 021° 15.180",213,2006-06-04,2006-06-04,Slovakia,"Košický kraj","Košice I",0,0,0,0,2024-02-29,,286,127,5,3.546100,1.523995,dusan99,tsk88,"2024-03-22 13:43:42",,,dusan99,,,,,,
406218,GCWDFQ,"Spa Thurzov","Traditional Cache",Small,1.5,1.0,"N 48° 51.530","E 020° 54.585",,,449,2006-06-03,2006-06-04,Slovakia,"Košický kraj",Gelnica,0,0,0,0,2024-03-01,,269,127,2,1.904800,0.523907,tummy,tsk88,"2024-03-22 13:43:58",,,tummy,,,,,,
